#### Simulations (50)
# Process.x #1
1.0 5.1
2.0 5.1
2.0 10.2
2.0 10.2
3.0 10.2
3.0 10.2
3.0 15.3
3.0 15.3
4.0 15.3
4.0 15.3
4.0 20.4
4.0 20.4
5.0 20.4
5.0 20.4
5.0 25.5
6.0 25.5
6.0 25.5
6.0 30.6
6.0 30.6
7.0 30.6
7.0 30.6
7.0 35.7
7.0 35.7
8.0 35.7
8.0 35.7
8.0 40.8
8.0 40.8
9.0 40.8
9.0 40.8
9.0 45.9
10.0 45.9
10.0 51.0
10.0 51.0
11.0 51.0
11.0 56.1
11.0 56.1
12.0 56.1
12.0 61.2
12.0 61.2
13.0 61.2
13.0 61.2
13.0 66.3
13.0 66.3
14.0 66.3
14.0 66.3
14.0 71.4
15.0 71.4
15.0 76.5
15.0 76.5
16.0 76.5
16.0 81.6
16.0 81.6
17.0 81.6
17.0 81.6
17.0 86.7
18.0 86.7
18.0 86.7
18.0 91.8
18.0 91.8
19.0 91.8
19.0 96.9
19.0 96.9
20.0 96.9
20.0 96.9
20.0 102.0
21.0 102.0
21.0 107.1
21.0 107.1
22.0 107.1
22.0 107.1
22.0 112.2
23.0 112.2
23.0 117.3
23.0 117.3
24.0 117.3
24.0 117.3
24.0 122.4
24.0 122.4
25.0 122.4
25.0 122.4
25.0 127.5
26.0 127.5
26.0 132.6
26.0 132.6
27.0 132.6
27.0 132.6
27.0 137.7
28.0 137.7
28.0 142.8
28.0 142.8
29.0 142.8
29.0 142.8
29.0 147.9
29.0 147.9
30.0 147.9
30.0 153.0
30.0 153.0
60.1 153.0
# Process.x #16
0.0 0.0
0.0 0.0
1.0 0.0
1.0 0.0
1.0 1.0
2.0 1.0
2.0 1.0
2.0 2.0
2.0 2.0
3.0 2.0
3.0 2.0
3.0 3.0
4.0 3.0
4.0 3.0
4.0 4.0
4.0 4.0
5.0 4.0
5.0 4.0
5.0 5.0
5.0 5.0
6.0 5.0
6.0 5.0
6.0 6.0
6.0 6.0
7.0 6.0
7.0 6.0
7.0 7.0
7.0 7.0
8.0 7.0
8.0 8.0
8.0 8.0
9.0 8.0
9.0 8.0
9.0 9.0
10.0 9.0
10.0 9.0
10.0 10.0
10.0 10.0
11.0 10.0
11.0 10.0
11.0 5.0
12.0 5.0
12.0 5.0
12.0 0.0
12.0 0.0
13.0 0.0
13.0 0.0
13.0 -5.0
13.0 -5.0
14.0 -5.0
14.0 -5.0
14.0 -10.0
14.0 -10.0
15.0 -10.0
15.0 -10.0
15.0 -15.0
15.0 -15.0
16.0 -15.0
16.0 -20.0
16.0 -20.0
17.0 -20.0
17.0 -20.0
17.0 -25.0
18.0 -25.0
18.0 -25.0
18.0 -30.0
18.0 -30.0
19.0 -30.0
19.0 -30.0
19.0 -35.0
19.0 -35.0
20.0 -35.0
20.0 -40.0
20.0 -40.0
21.0 -40.0
21.0 -40.0
21.0 -45.0
22.0 -45.0
22.0 -45.0
22.0 -50.0
22.0 -50.0
23.0 -50.0
23.0 -50.0
23.0 -55.0
23.0 -55.0
24.0 -55.0
24.0 -55.0
24.0 -60.0
25.0 -60.0
25.0 -60.0
25.0 -65.0
25.0 -65.0
26.0 -65.0
26.0 -65.0
26.0 -70.0
26.0 -70.0
27.0 -70.0
27.0 -70.0
27.0 -75.0
27.0 -75.0
28.0 -75.0
28.0 -80.0
28.0 -80.0
29.0 -80.0
29.0 -80.0
29.0 -85.0
30.0 -85.0
30.0 -85.0
30.0 -90.0
60.1 -90.0
# Process.x #17
0.0 0.0
0.0 0.0
1.0 0.0
1.0 0.0
1.0 5.0
2.0 5.0
2.0 5.0
2.0 10.0
2.0 10.0
3.0 10.0
3.0 10.0
3.0 15.0
3.0 15.0
4.0 15.0
4.0 15.0
4.0 20.0
5.0 20.0
5.0 25.0
5.0 25.0
6.0 25.0
6.0 25.0
6.0 30.0
6.0 30.0
7.0 30.0
7.0 35.0
7.0 35.0
8.0 35.0
8.0 35.0
8.0 40.0
9.0 40.0
9.0 45.0
9.0 45.0
10.0 45.0
10.0 50.0
10.0 50.0
11.0 50.0
11.0 50.0
11.0 55.0
11.0 55.0
12.0 55.0
12.0 55.0
12.0 60.0
12.0 60.0
13.0 60.0
13.0 60.0
13.0 65.0
14.0 65.0
14.0 70.0
14.0 70.0
15.0 70.0
15.0 70.0
15.0 75.0
15.0 75.0
16.0 75.0
16.0 75.0
16.0 81.0
17.0 81.0
17.0 87.0
17.0 87.0
18.0 87.0
18.0 87.0
18.0 93.0
19.0 93.0
19.0 93.0
19.0 99.0
20.0 99.0
20.0 99.0
20.0 105.0
20.0 105.0
21.0 105.0
21.0 105.0
21.0 111.0
22.0 111.0
22.0 111.0
22.0 117.0
22.0 117.0
23.0 117.0
23.0 123.0
23.0 123.0
24.0 123.0
24.0 123.0
24.0 129.0
25.0 129.0
25.0 129.0
25.0 135.0
25.0 135.0
26.0 135.0
26.0 141.0
26.0 141.0
27.0 141.0
27.0 141.0
27.0 147.0
27.0 147.0
28.0 147.0
28.0 153.0
28.0 153.0
29.0 153.0
29.0 153.0
29.0 159.0
29.0 159.0
30.0 159.0
30.0 159.0
30.0 165.0
31.0 165.0
31.0 165.0
31.0 175.0
31.0 175.0
32.0 175.0
32.0 175.0
32.0 185.0
33.0 185.0
33.0 185.0
33.0 195.0
34.0 195.0
34.0 205.0
34.0 205.0
35.0 205.0
35.0 205.0
35.0 215.0
36.0 215.0
36.0 215.0
36.0 225.0
36.0 225.0
37.0 225.0
37.0 225.0
37.0 235.0
38.0 235.0
38.0 235.0
38.0 245.0
39.0 245.0
39.0 245.0
39.0 255.0
40.0 255.0
40.0 265.0
40.0 265.0
41.0 265.0
41.0 265.0
41.0 275.0
42.0 275.0
42.0 275.0
42.0 285.0
43.0 285.0
43.0 295.0
43.0 295.0
44.0 295.0
44.0 295.0
44.0 305.0
45.0 305.0
45.0 305.0
45.0 315.0
45.0 315.0
60.1 315.0
# Process.x #18
0.0 0.0
0.0 0.0
1.0 0.0
1.0 0.0
1.0 5.0
2.0 5.0
2.0 10.0
2.0 10.0
3.0 10.0
3.0 10.0
3.0 15.0
3.0 15.0
4.0 15.0
4.0 15.0
4.0 20.0
4.0 20.0
5.0 20.0
5.0 20.0
5.0 25.0
6.0 25.0
6.0 30.0
6.0 30.0
7.0 30.0
7.0 30.0
7.0 35.0
8.0 35.0
8.0 35.0
8.0 40.0
8.0 40.0
9.0 40.0
9.0 40.0
9.0 45.0
10.0 45.0
10.0 45.0
10.0 50.0
10.0 50.0
11.0 50.0
11.0 50.0
11.0 55.0
12.0 55.0
12.0 55.0
12.0 60.0
12.0 60.0
13.0 60.0
13.0 60.0
13.0 65.0
14.0 65.0
14.0 70.0
14.0 70.0
15.0 70.0
15.0 70.0
15.0 75.0
16.0 75.0
16.0 75.0
16.0 81.0
16.0 81.0
17.0 81.0
17.0 87.0
17.0 87.0
18.0 87.0
18.0 87.0
18.0 93.0
18.0 93.0
19.0 93.0
19.0 93.0
19.0 99.0
19.0 99.0
20.0 99.0
20.0 99.0
20.0 105.0
21.0 105.0
21.0 111.0
21.0 111.0
22.0 111.0
22.0 111.0
22.0 117.0
22.0 117.0
23.0 117.0
23.0 117.0
23.0 123.0
23.0 123.0
24.0 123.0
24.0 123.0
24.0 129.0
25.0 129.0
25.0 135.0
25.0 135.0
26.0 135.0
26.0 135.0
26.0 141.0
26.0 141.0
27.0 141.0
27.0 141.0
27.0 147.0
28.0 147.0
28.0 147.0
28.0 153.0
28.0 153.0
29.0 153.0
29.0 159.0
29.0 159.0
30.0 159.0
30.0 159.0
30.0 165.0
31.0 165.0
31.0 175.0
31.0 175.0
32.0 175.0
32.0 175.0
32.0 185.0
33.0 185.0
33.0 185.0
33.0 195.0
34.0 195.0
34.0 205.0
34.0 205.0
35.0 205.0
35.0 205.0
35.0 215.0
35.0 215.0
36.0 215.0
36.0 215.0
36.0 225.0
36.0 225.0
37.0 225.0
37.0 225.0
37.0 235.0
37.0 235.0
38.0 235.0
38.0 235.0
38.0 245.0
38.0 245.0
39.0 245.0
39.0 245.0
39.0 255.0
39.0 255.0
40.0 255.0
40.0 255.0
40.0 265.0
40.0 265.0
41.0 265.0
41.0 265.0
41.0 275.0
41.0 275.0
42.0 275.0
42.0 275.0
42.0 285.0
42.0 285.0
43.0 285.0
43.0 285.0
43.0 295.0
43.0 295.0
44.0 295.0
44.0 295.0
44.0 305.0
44.0 305.0
45.0 305.0
45.0 305.0
45.0 315.0
45.0 315.0
60.1 315.0
# Process.x #19
0.0 0.0
0.0 0.0
1.0 0.0
1.0 0.0
1.0 5.0
1.0 5.0
2.0 5.0
2.0 10.0
2.0 10.0
3.0 10.0
3.0 10.0
3.0 15.0
4.0 15.0
4.0 20.0
4.0 20.0
5.0 20.0
5.0 25.0
5.0 25.0
6.0 25.0
6.0 25.0
6.0 30.0
6.0 30.0
7.0 30.0
7.0 35.0
7.0 35.0
8.0 35.0
8.0 40.0
8.0 40.0
9.0 40.0
9.0 45.0
9.0 45.0
10.0 45.0
10.0 45.0
10.0 50.0
10.0 50.0
11.0 50.0
11.0 55.0
11.0 55.0
12.0 55.0
12.0 55.0
12.0 60.0
12.0 60.0
13.0 60.0
13.0 60.0
13.0 65.0
13.0 65.0
14.0 65.0
14.0 65.0
14.0 70.0
14.0 70.0
15.0 70.0
15.0 70.0
15.0 75.0
15.0 75.0
16.0 75.0
16.0 75.0
16.0 81.0
16.0 81.0
17.0 81.0
17.0 87.0
17.0 87.0
18.0 87.0
18.0 93.0
18.0 93.0
19.0 93.0
19.0 93.0
19.0 99.0
19.0 99.0
20.0 99.0
20.0 105.0
20.0 105.0
21.0 105.0
21.0 105.0
21.0 111.0
21.0 111.0
22.0 111.0
22.0 111.0
22.0 117.0
22.0 117.0
23.0 117.0
23.0 117.0
23.0 123.0
23.0 123.0
24.0 123.0
24.0 123.0
24.0 129.0
24.0 129.0
25.0 129.0
25.0 129.0
25.0 135.0
26.0 135.0
26.0 135.0
26.0 141.0
26.0 141.0
27.0 141.0
27.0 141.0
27.0 147.0
27.0 147.0
28.0 147.0
28.0 147.0
28.0 153.0
28.0 153.0
29.0 153.0
29.0 153.0
29.0 159.0
29.0 159.0
30.0 159.0
30.0 159.0
30.0 165.0
31.0 165.0
31.0 175.0
31.0 175.0
32.0 175.0
32.0 175.0
32.0 185.0
32.0 185.0
33.0 185.0
33.0 185.0
33.0 195.0
33.0 195.0
34.0 195.0
34.0 195.0
34.0 205.0
35.0 205.0
35.0 205.0
35.0 215.0
36.0 215.0
36.0 215.0
36.0 225.0
37.0 225.0
37.0 225.0
37.0 235.0
37.0 235.0
38.0 235.0
38.0 235.0
38.0 245.0
38.0 245.0
39.0 245.0
39.0 245.0
39.0 255.0
39.0 255.0
40.0 255.0
40.0 255.0
40.0 265.0
40.0 265.0
41.0 265.0
41.0 275.0
41.0 275.0
42.0 275.0
42.0 275.0
42.0 285.0
43.0 285.0
43.0 285.0
43.0 295.0
43.0 295.0
44.0 295.0
44.0 295.0
44.0 305.0
44.0 305.0
45.0 305.0
45.0 305.0
45.0055 315.0
45.0055 315.0
60.1 315.0
# Process.x #20
0.0 0.0
0.0 0.0
1.0 0.0
1.0 0.0
1.0 1.0
1.0 1.0
2.0 1.0
2.0 1.0
2.0 2.0
3.0 2.0
3.0 2.0
3.0 3.0
3.0 3.0
4.0 3.0
4.0 3.0
4.0 4.0
5.0 4.0
5.0 5.0
5.0 5.0
6.0 5.0
6.0 6.0
6.0 6.0
7.0 6.0
7.0 6.0
7.0 7.0
8.0 7.0
8.0 7.0
8.0 8.0
8.0 8.0
9.0 8.0
9.0 8.0
9.0 9.0
10.0 9.0
10.0 9.0
10.0 10.0
11.0 10.0
11.0 10.0
11.0 5.0
11.0 5.0
12.0 5.0
12.0 5.0
12.0 0.0
12.0 0.0
13.0 0.0
13.0 0.0
13.0 -5.0
13.0 -5.0
14.0 -5.0
14.0 -5.0
14.0 -10.0
15.0 -10.0
15.0 -10.0
15.0 -15.0
16.0 -15.0
16.0 -15.0
16.0 -20.0
17.0 -20.0
17.0 -20.0
17.0 -25.0
17.0 -25.0
18.0 -25.0
18.0 -25.0
18.0 -30.0
19.0 -30.0
19.0 -30.0
19.0 -35.0
20.0 -35.0
20.0 -40.0
20.0 -40.0
21.0 -40.0
21.0 -40.0
21.0 -45.0
22.0 -45.0
22.0 -50.0
22.0 -50.0
23.0 -50.0
23.0 -50.0
23.0 -55.0
23.0 -55.0
24.0 -55.0
24.0 -55.0
24.0 -60.0
24.0 -60.0
25.0 -60.0
25.0 -65.0
25.0 -65.0
26.0 -65.0
26.0 -70.0
26.0 -70.0
27.0 -70.0
27.0 -70.0
27.0 -75.0
27.0 -75.0
28.0 -75.0
28.0 -75.0
28.0 -80.0
29.0 -80.0
29.0 -85.0
29.0 -85.0
30.0 -85.0
30.0 -85.0
30.0 -90.0
30.0 -90.0
60.1 -90.0
# Process.x #21
0.0 0.0
0.0 0.0
1.0 0.0
1.0 0.0
1.0 1.0
2.0 1.0
2.0 1.0
2.0 2.0
2.0 2.0
3.0 2.0
3.0 3.0
3.0 3.0
4.0 3.0
4.0 3.0
4.0 4.0
5.0 4.0
5.0 4.0
5.0 5.0
5.0 5.0
6.0 5.0
6.0 5.0
6.0 6.0
6.0 6.0
7.0 6.0
7.0 6.0
7.0 7.0
7.0 7.0
8.0 7.0
8.0 7.0
8.0 8.0
9.0 8.0
9.0 9.0
9.0 9.0
10.0 9.0
10.0 10.0
10.0 10.0
11.0 10.0
11.0 10.0
11.0 25.0
11.0 25.0
12.0 25.0
12.0 25.0
12.0 40.0
12.0 40.0
13.0 40.0
13.0 40.0
13.0 55.0
13.0 55.0
14.0 55.0
14.0 55.0
14.0 70.0
14.0 70.0
15.0 70.0
15.0 85.0
15.0 85.0
16.0 85.0
16.0 85.0
16.0 100.0
17.0 100.0
17.0 115.0
17.0 115.0
18.0 115.0
18.0 115.0
18.0 130.0
18.0 130.0
19.0 130.0
19.0 130.0
19.0 145.0
19.0 145.0
20.0 145.0
20.0 160.0
20.0 160.0
21.0 160.0
21.0 160.0
21.0 175.0
21.0 175.0
22.0 175.0
22.0 190.0
22.0 190.0
23.0 190.0
23.0 190.0
23.0 205.0
24.0 205.0
24.0 220.0
24.0 220.0
25.0 220.0
25.0 220.0
25.0 235.0
25.0 235.0
26.0 235.0
26.0 235.0
26.0 250.0
26.0 250.0
27.0 250.0
27.0 250.0
27.0 265.0
27.0 265.0
28.0 265.0
28.0 265.0
28.0 280.0
28.0 280.0
29.0 280.0
29.0 295.0
29.0 295.0
30.0 295.0
30.0 295.0
30.0 310.0
30.0 310.0
60.1 310.0
# Process.x #22
0.0 0.0
0.0 0.0
1.0 0.0
1.0 0.0
1.0 5.0
1.0 5.0
2.0 5.0
2.0 5.0
2.0 10.0
3.0 10.0
3.0 10.0
3.0 15.0
3.0 15.0
4.0 15.0
4.0 15.0
4.0 20.0
5.0 20.0
5.0 20.0
5.0 25.0
5.0 25.0
6.0 25.0
6.0 25.0
6.0 30.0
7.0 30.0
7.0 30.0
7.0 35.0
8.0 35.0
8.0 40.0
8.0 40.0
9.0 40.0
9.0 45.0
9.0 45.0
10.0 45.0
10.0 45.0
10.0 50.0
10.0 50.0
11.0 50.0
11.0 50.0
11.0 55.0
11.0 55.0
12.0 55.0
12.0 55.0
12.0 60.0
12.0 60.0
13.0 60.0
13.0 60.0
13.0 65.0
14.0 65.0
14.0 65.0
14.0 70.0
15.0 70.0
15.0 70.0
15.0 75.0
16.0 75.0
16.0 75.0
16.0 81.0
17.0 81.0
17.0 81.0
17.0 87.0
17.0 87.0
18.0 87.0
18.0 87.0
18.0 93.0
18.0 93.0
19.0 93.0
19.0 93.0
19.0 99.0
19.0 99.0
20.0 99.0
20.0 105.0
20.0 105.0
21.0 105.0
21.0 105.0
21.0 111.0
22.0 111.0
22.0 111.0
22.0 117.0
22.0 117.0
23.0 117.0
23.0 123.0
23.0 123.0
24.0 123.0
24.0 129.0
24.0 129.0
25.0 129.0
25.0 129.0
25.0 135.0
26.0 135.0
26.0 135.0
26.0 141.0
27.0 141.0
27.0 147.0
27.0 147.0
28.0 147.0
28.0 147.0
28.0 153.0
28.0 153.0
29.0 153.0
29.0 153.0
29.0 159.0
30.0 159.0
30.0 165.0
30.0 165.0
31.0 165.0
31.0 165.0
31.0 175.0
32.0 175.0
32.0 175.0
32.0 185.0
32.0 185.0
33.0 185.0
33.0 185.0
33.0 195.0
33.0 195.0
34.0 195.0
34.0 195.0
34.0 205.0
34.0 205.0
35.0 205.0
35.0 215.0
35.0 215.0
36.0 215.0
36.0 215.0
36.0 225.0
36.0 225.0
37.0 225.0
37.0 225.0
37.0 235.0
38.0 235.0
38.0 235.0
38.0 245.0
39.0 245.0
39.0 255.0
39.0 255.0
40.0 255.0
40.0 255.0
40.0 265.0
41.0 265.0
41.0 265.0
41.0 275.0
41.0 275.0
42.0 275.0
42.0 275.0
42.0 285.0
42.0 285.0
43.0 285.0
43.0 295.0
43.0 295.0
44.0 295.0
44.0 305.0
44.0 305.0
45.0 305.0
45.0 305.0
45.0 315.0
60.1 315.0
# Process.x #23
0.0 0.0
0.0 0.0
1.0 0.0
1.0 5.1
1.0 5.1
2.0 5.1
2.0 5.1
2.0 10.2
2.0 10.2
3.0 10.2
3.0 15.3
3.0 15.3
4.0 15.3
4.0 15.3
4.0 20.4
5.0 20.4
5.0 25.5
5.0 25.5
6.0 25.5
6.0 30.6
6.0 30.6
7.0 30.6
7.0 30.6
7.0 35.7
7.0 35.7
8.0 35.7
8.0 40.8
8.0 40.8
9.0 40.8
9.0 40.8
9.0 45.9
10.0 45.9
10.0 45.9
10.0 51.0
10.0 51.0
11.0 51.0
11.0 56.1
11.0 56.1
12.0 56.1
12.0 56.1
12.0 61.2
12.0 61.2
13.0 61.2
13.0 61.2
13.0 66.3
13.0 66.3
14.0 66.3
14.0 71.4
14.0 71.4
15.0 71.4
15.0 76.5
15.0 76.5
16.0 76.5
16.0 76.5
16.0 81.6
17.0 81.6
17.0 81.6
17.0 86.7
18.0 86.7
18.0 86.7
18.0 91.8
19.0 91.8
19.0 96.9
19.0 96.9
20.0 96.9
20.0 96.9
20.0 102.0
20.0 102.0
21.0 102.0
21.0 102.0
21.0 107.1
21.0 107.1
22.0 107.1
22.0 112.2
22.0 112.2
23.0 112.2
23.0 112.2
23.0 117.3
23.0 117.3
24.0 117.3
24.0 117.3
24.0 122.4
24.0 122.4
25.0 122.4
25.0 127.5
25.0 127.5
26.0 127.5
26.0 127.5
26.0 132.6
26.0 132.6
27.0 132.6
27.0 137.7
27.0 137.7
28.0 137.7
28.0 137.7
28.0 142.8
29.0 142.8
29.0 147.9
29.0 147.9
30.0 147.9
30.0 153.0
30.0 153.0
60.1 153.0
# Process.x #24
0.0 0.0
0.0 0.0
1.0 0.0
1.0 0.0
1.0 5.0
1.0 5.0
2.0 5.0
2.0 10.0
2.0 10.0
3.0 10.0
3.0 10.0
3.0 15.0
4.0 15.0
4.0 15.0
4.0 20.0
5.0 20.0
5.0 20.0
5.0 25.0
5.0 25.0
6.0 25.0
6.0 25.0
6.0 30.0
6.0 30.0
7.0 30.0
7.0 30.0
7.0 35.0
8.0 35.0
8.0 35.0
8.0 40.0
8.0 40.0
9.0 40.0
9.0 40.0
9.0 45.0
9.0 45.0
10.0 45.0
10.0 45.0
10.0 50.0
10.0 50.0
11.0 50.0
11.0 50.0
11.0 55.0
12.0 55.0
12.0 55.0
12.0 60.0
13.0 60.0
13.0 65.0
13.0 65.0
14.0 65.0
14.0 65.0
14.0 70.0
15.0 70.0
15.0 75.0
15.0 75.0
16.0 75.0
16.0 75.0
16.0 81.0
16.0 81.0
17.0 81.0
17.0 81.0
17.0 87.0
18.0 87.0
18.0 93.0
18.0 93.0
19.0 93.0
19.0 93.0
19.0 99.0
19.0 99.0
20.0 99.0
20.0 99.0
20.0 105.0
20.0 105.0
21.0 105.0
21.0 105.0
21.0 111.0
22.0 111.0
22.0 117.0
22.0 117.0
23.0 117.0
23.0 117.0
23.0 123.0
24.0 123.0
24.0 123.0
24.0 129.0
25.0 129.0
25.0 129.0
25.0 135.0
26.0 135.0
26.0 135.0
26.0 141.0
27.0 141.0
27.0 141.0
27.0 147.0
28.0 147.0
28.0 153.0
28.0 153.0
29.0 153.0
29.0 159.0
29.0 159.0
30.0 159.0
30.0 159.0
30.0 165.0
30.0 165.0
31.0 165.0
31.0 165.0
31.0 175.0
31.0 175.0
32.0 175.0
32.0 175.0
32.0 185.0
32.0 185.0
33.0 185.0
33.0 195.0
33.0 195.0
34.0 195.0
34.0 205.0
34.0 205.0
35.0 205.0
35.0 215.0
35.0 215.0
36.0 215.0
36.0 215.0
36.0 225.0
37.0 225.0
37.0 225.0
37.0 235.0
38.0 235.0
38.0 235.0
38.0 245.0
38.0 245.0
39.0 245.0
39.0 255.0
39.0 255.0
40.0 255.0
40.0 255.0
40.0 265.0
41.0 265.0
41.0 265.0
41.0 275.0
41.0 275.0
42.0 275.0
42.0 275.0
42.0 285.0
43.0 285.0
43.0 285.0
43.0 295.0
44.0 295.0
44.0 295.0
44.0 305.0
45.0 305.0
45.0 305.0
45.0 315.0
60.1 315.0
# Process.x #25
0.0 0.0
0.0 0.0
1.0 0.0
1.0 1.0
1.0 1.0
2.0 1.0
2.0 1.0
2.0 2.0
3.0 2.0
3.0 3.0
3.0 3.0
4.0 3.0
4.0 3.0
4.0 4.0
5.0 4.0
5.0 4.0
5.0 5.0
5.0 5.0
6.0 5.0
6.0 6.0
6.0 6.0
7.0 6.0
7.0 6.0
7.0 7.0
7.0 7.0
8.0 7.0
8.0 7.0
8.0 8.0
9.0 8.0
9.0 8.0
9.0 9.0
10.0 9.0
10.0 9.0
10.0 10.0
10.0 10.0
11.0 10.0
11.0 10.0
11.0 25.0
11.0 25.0
12.0 25.0
12.0 25.0
12.0 40.0
13.0 40.0
13.0 40.0
13.0 55.0
13.0 55.0
14.0 55.0
14.0 55.0
14.0 70.0
15.0 70.0
15.0003 85.0
15.0003 85.0
16.0 85.0
16.0 85.0
16.0 100.0
17.0 100.0
17.0 100.0
17.0 115.0
18.0 115.0
18.0 115.0
18.0 130.0
18.0 130.0
19.0 130.0
19.0 130.0
19.0 145.0
20.0 145.0
20.0 145.0
20.0 160.0
20.0 160.0
21.0 160.0
21.0 160.0
21.0 175.0
22.0 175.0
22.0 175.0
22.0 190.0
23.0 190.0
23.0 205.0
23.0 205.0
24.0 205.0
24.0 205.0
24.0 220.0
25.0 220.0
25.0 220.0
25.0 235.0
26.0 235.0
26.0 250.0
26.0 250.0
27.0 250.0
27.0 250.0
27.0 265.0
28.0 265.0
28.0 265.0
28.0 280.0
28.0 280.0
29.0 280.0
29.0 280.0
29.0 295.0
30.0 295.0
30.0 295.0
30.0 310.0
30.0 310.0
60.1 310.0
# Process.x #26
0.0 0.0
0.0 0.0
1.0 0.0
1.0 0.0
1.0 1.0
1.0 1.0
2.0 1.0
2.0 2.0
2.0 2.0
3.0 2.0
3.0 2.0
3.0 3.0
3.0 3.0
4.0 3.0
4.0 3.0
4.0 4.0
5.0 4.0
5.0 4.0
5.0 5.0
5.0 5.0
6.0 5.0
6.0 5.0
6.0 6.0
6.0 6.0
7.0 6.0
7.0 6.0
7.0 7.0
8.0 7.0
8.0 8.0
8.0 8.0
9.0 8.0
9.0 8.0
9.0 9.0
9.0 9.0
10.0 9.0
10.0 10.0
10.0 10.0
11.0 10.0
11.0 10.0
11.0 5.0
11.0 5.0
12.0 5.0
12.0 0.0
12.0 0.0
13.0 0.0
13.0 0.0
13.0 -5.0
14.0 -5.0
14.0 -10.0
14.0 -10.0
15.0 -10.0
15.0 -10.0
15.0 -15.0
15.0 -15.0
16.0 -15.0
16.0 -15.0
16.0 -20.0
16.0 -20.0
17.0 -20.0
17.0 -25.0
17.0 -25.0
18.0 -25.0
18.0 -25.0
18.0 -30.0
18.0 -30.0
19.0 -30.0
19.0 -30.0
19.0 -35.0
19.0 -35.0
20.0 -35.0
20.0 -35.0
20.0 -40.0
21.0 -40.0
21.0 -40.0
21.0 -45.0
21.0 -45.0
22.0 -45.0
22.0 -45.0
22.0 -50.0
22.0 -50.0
23.0 -50.0
23.0 -50.0
23.0 -55.0
23.0 -55.0
24.0 -55.0
24.0 -55.0
24.0 -60.0
24.0 -60.0
25.0 -60.0
25.0 -60.0
25.0 -65.0
26.0 -65.0
26.0 -65.0
26.0 -70.0
26.0 -70.0
27.0 -70.0
27.0 -70.0
27.0 -75.0
28.0 -75.0
28.0 -75.0
28.0 -80.0
29.0 -80.0
29.0 -80.0
29.0 -85.0
29.0 -85.0
30.0 -85.0
30.0 -90.0
30.0 -90.0
60.1 -90.0
# Process.x #27
0.0 0.0
0.0 0.0
1.0 0.0
1.0 0.0
1.0 5.1
2.0 5.1
2.0 5.1
2.0 10.2
3.0 10.2
3.0 10.2
3.0 15.3
3.0 15.3
4.0 15.3
4.0 20.4
4.0 20.4
5.0 20.4
5.0 20.4
5.0 25.5
6.0 25.5
6.0 25.5
6.0 30.6
7.0 30.6
7.0 30.6
7.0 35.7
7.0 35.7
8.0 35.7
8.0 35.7
8.0 40.8
9.0 40.8
9.0 40.8
9.0 45.9
9.0 45.9
10.0 45.9
10.0 45.9
10.0 51.0
10.0 51.0
11.0 51.0
11.0 51.0
11.0 56.1
11.0 56.1
12.0 56.1
12.0 61.2
12.0 61.2
13.0 61.2
13.0 61.2
13.0 66.3
13.0 66.3
14.0 66.3
14.0 66.3
14.0 71.4
14.0 71.4
15.0 71.4
15.0 71.4
15.0 76.5
15.0 76.5
16.0 76.5
16.0 76.5
16.0 81.6
17.0 81.6
17.0 81.6
17.0 86.7
17.0 86.7
18.0 86.7
18.0 91.8
18.0 91.8
19.0 91.8
19.0 91.8
19.0 96.9
20.0 96.9
20.0 96.9
20.0 102.0
21.0 102.0
21.0 107.1
21.0 107.1
22.0 107.1
22.0 112.2
22.0 112.2
23.0 112.2
23.0 112.2
23.0 117.3
23.0 117.3
24.0 117.3
24.0 117.3
24.0 122.4
24.0 122.4
25.0 122.4
25.0 127.5
25.0 127.5
26.0 127.5
26.0 127.5
26.0 132.6
27.0 132.6
27.0 132.6
27.0 137.7
28.0 137.7
28.0 137.7
28.0 142.8
29.0 142.8
29.0 142.8
29.0 147.9
29.0 147.9
30.0 147.9
30.0 147.9
30.0 153.0
30.0 153.0
60.1 153.0
# Process.x #28
0.0 0.0
0.0 0.0
1.0 0.0
1.0 0.0
1.0 1.0
1.0 1.0
2.0 1.0
2.0 2.0
2.0 2.0
3.0 2.0
3.0 3.0
3.0 3.0
4.0 3.0
4.0 3.0
4.0 4.0
4.0 4.0
5.0 4.0
5.0 4.0
5.0 5.0
5.0 5.0
6.0 5.0
6.0 5.0
6.0 6.0
6.0 6.0
7.0 6.0
7.0 6.0
7.0 7.0
8.0 7.0
8.0 8.0
8.0 8.0
9.0 8.0
9.0 8.0
9.0 9.0
9.0 9.0
10.0 9.0
10.0 9.0
10.0 10.0
10.0 10.0
11.0 10.0
11.0 10.0
11.0 25.0
12.0 25.0
12.0 25.0
12.0 40.0
12.0 40.0
13.0 40.0
13.0 40.0
13.0 55.0
13.0 55.0
14.0 55.0
14.0 70.0
14.0 70.0
15.0 70.0
15.0 85.0
15.0 85.0
16.0 85.0
16.0 85.0
16.0 100.0
16.0 100.0
17.0 100.0
17.0 100.0
17.0 115.0
18.0 115.0
18.0 115.0
18.0 130.0
18.0 130.0
19.0 130.0
19.0 145.0
19.0 145.0
20.0 145.0
20.0 160.0
20.0 160.0
21.0 160.0
21.0 175.0
21.0 175.0
22.0 175.0
22.0 175.0
22.0 190.0
23.0 190.0
23.0 205.0
23.0 205.0
24.0 205.0
24.0 205.0
24.0 220.0
25.0 220.0
25.0 220.0
